Level,WKT
829,"POLYGON ((-81.581577631758776 28.421313798352251,-81.581577631758776 28.419864277566695,-81.580206884086039 28.419779357141820,-81.580206884086039 28.421228875120001,-81.581577631758776 28.421313798352251))"
830,"POLYGON ((30.706253525217644 36.883735454253461,30.706972142584672 36.883530563570091,30.706972142584672 36.884140401313466,30.706253525217644 36.884345293266655,30.706253525217644 36.883735454253461))"
831,"POLYGON ((30.706972142584672 36.883530563570091,30.707690755820053 36.883325668638271,30.707690755820053 36.883935505111786,30.706972142584672 36.884140401313466,30.706972142584672 36.883530563570091))"
832,"POLYGON ((30.706972142584672 36.884140401313466,30.707690755820053 36.883935505111786,30.707690755820053 36.884545336736004,30.706972142584672 36.884750234207459,30.706972142584672 36.884140401313466))"
833,"POLYGON ((30.669598567522428 36.894179242576271,30.670317395230693 36.893974568738777,30.670317395230693 36.894584471169331,30.669598567522428 36.894789146273716,30.669598567522428 36.894179242576271))"
834,"POLYGON ((121.524867771318995 25.040965537107787,121.525581485827473 25.040797650453715,121.525581485827473 25.041460794188971,121.524867771318995 25.041628684094519,121.524867771318995 25.040965537107787))"
835,"POLYGON ((121.524154052365688 25.041133420938404,121.524867771318995 25.040965537107787,121.524867771318995 25.041628684094519,121.524154052365688 25.041796571176537,121.524154052365688 25.041133420938404))"
836,"POLYGON ((121.541282079930653 25.017873926001926,121.541995692134222 25.017706068831028,121.541995692134222 25.018369165101724,121.541282079930653 25.018537025528623,121.541282079930653 25.017873926001926))"
837,"POLYGON ((121.280518498418360 24.783918611228518,121.281233717369886 24.783753233931815,121.281233717369886 24.784417919604177,121.280518498418360 24.784583300170180,121.280518498418360 24.783918611228518))"
838,"POLYGON ((121.279803275114233 24.784083985692931,121.280518498418360 24.783918611228518,121.280518498418360 24.784583300170180,121.279803275114233 24.784748677903821,121.279803275114233 24.784083985692931))"
839,"POLYGON ((120.979745095425415 24.800503881486307,120.980462118421698 24.800339961332000,120.980462118421698 24.801006083079908,120.979745095425415 24.801170006477903,120.979745095425415 24.800503881486307))"
840,"POLYGON ((120.979745095425415 24.801170006477903,120.980462118421698 24.801006083079908,120.980462118421698 24.801672203953878,120.979745095425415 24.801836130595468,120.979745095425415 24.801170006477903))"
841,"POLYGON ((121.092265635531461 24.855931795379313,121.092981989820530 24.855767027918663,121.092981989820530 24.856432532621064,121.092265635531461 24.856597303326396,121.092265635531461 24.855931795379313))"
842,"POLYGON ((121.092981989820530 24.855767027918663,121.093698339828563 24.855602257587751,121.093698339828563 24.856267759045391,121.092981989820530 24.856432532621064,121.092981989820530 24.855767027918663))"
843,"POLYGON ((77.184461928302071 28.524147336738924,77.185180729020999 28.524215938880850,77.185180729020999 28.524933113444813,77.184461928302071 28.524864510189680,77.184461928302071 28.524147336738924))"
844,"POLYGON ((77.185180729020999 28.524215938880850,77.185899525386404 28.524284536734534,77.185899525386404 28.525001712411626,77.185180729020999 28.524933113444813,77.185180729020999 28.524215938880850))"
845,"POLYGON ((81.558957086513317 28.356846965108797,81.559642657905414 28.356889486834199,81.559642657905414 28.357614490096065,81.558957086513317 28.357571967664175,81.558957086513317 28.356846965108797))"
846,"POLYGON ((81.558271508854105 28.356079434592846,81.558957086513317 28.356121959463159,81.558957086513317 28.356846965108797,81.558271508854105 28.356804439531896,81.558271508854105 28.356079434592846))"
847,"POLYGON ((81.558271508854105 28.356804439531896,81.558957086513317 28.356846965108797,81.558957086513317 28.357571967664175,81.558271508854105 28.357529441380716,81.558271508854105 28.356804439531896))"
848,"POLYGON ((81.561013781887112 28.353349449008409,81.561699334476160 28.353391955647837,81.561699334476160 28.354116976477616,81.561013781887112 28.354074469131739,81.561013781887112 28.353349449008409))"
849,"POLYGON ((81.559642657905414 28.356164480482036,81.560328223030083 28.356206997649551,81.560328223030098 28.356932004708167,81.559642657905414 28.356889486834199,81.559642657905414 28.356164480482036))"
850,"POLYGON ((81.560328223030083 28.356206997649551,81.561013781887112 28.356249510965785,81.561013781887112 28.356974518730791,81.560328223030098 28.356932004708167,81.560328223030083 28.356206997649551))"
851,"POLYGON ((81.559642657905414 28.356889486834199,81.560328223030098 28.356932004708167,81.560328223030083 28.357657008676462,81.559642657905414 28.357614490096065,81.559642657905414 28.356889486834199))"
852,"POLYGON ((81.559642657905414 28.357614490096065,81.560328223030083 28.357657008676462,81.560328223030083 28.358382009554127,81.559642657905414 28.358339490267337,81.559642657905414 28.357614490096065))"
853,"POLYGON ((81.559642657905414 28.358339490267337,81.560328223030083 28.358382009554127,81.560328223030083 28.359107007340857,81.559642657905414 28.359064487347702,81.559642657905414 28.358339490267337))"
854,"POLYGON ((-81.581577631758776 28.419864277566695,-81.581577631758776 28.419139512497598,-81.580892261060384 28.419097054914275,-81.580892261060384 28.419821819281509,-81.581577631758776 28.419864277566695))"
855,"POLYGON ((-81.581577631758776 28.419139512497598,-81.581577631758776 28.418414744311363,-81.580892261060384 28.418372287429932,-81.580892261060384 28.419097054914275,-81.581577631758776 28.419139512497598))"
856,"POLYGON ((-60.665527733121479 -32.930109409255884,-60.665527733121479 -32.930752609026356,-60.664801788588910 -32.930566464640059,-60.664801788588910 -32.929923266742499,-60.665527733121479 -32.930109409255884))"
857,"POLYGON ((-60.666253681232838 -32.930295547706820,-60.666253681232838 -32.930938749350140,-60.665527733121479 -32.930752609026356,-60.665527733121479 -32.930109409255884,-60.666253681232838 -32.930295547706820))"
858,"POLYGON ((121.541638886588814 25.017458448467284,121.541995692134222 25.017374520343601,121.541995692134222 25.017706068831028,121.541638886588814 25.017789997768737,121.541638886588814 25.017458448467284))"
859,"POLYGON ((121.541282079930653 25.017542375886464,121.541638886588814 25.017458448467284,121.541638886588814 25.017789997768737,121.541282079930653 25.017873926001926,121.541282079930653 25.017542375886464))"
860,"POLYGON ((121.280518498418360 24.784915644320023,121.280876108438235 24.784832953573758,121.280876108438235 24.785165296692277,121.280518498418360 24.785247988255836,121.280518498418360 24.784915644320023))"
861,"POLYGON ((120.979028068191639 24.800667798759200,120.979386582338179 24.800585840482931,120.979386582338179 24.800918903898889,120.979028068191639 24.801000862986047,120.979028068191639 24.800667798759200))"
862,"POLYGON ((120.979028068191639 24.801000862986047,120.979386582338179 24.800918903898889,120.979386582338179 24.801251967096345,120.979028068191639 24.801333926994403,120.979028068191639 24.801000862986047))"
863,"POLYGON ((120.990858475508944 24.792967207297430,120.991216954679118 24.792885237427406,120.991216954679118 24.793218277345574,120.990858475508944 24.793300248026998,120.990858475508944 24.792967207297430))"
864,"POLYGON ((120.990499995278356 24.793049176447759,120.990858475508944 24.792967207297430,120.990858475508944 24.793300248026998,120.990499995278356 24.793382217988722,120.990499995278356 24.793049176447759))"
865,"POLYGON ((120.990499995278356 24.792716134689201,120.990858475508944 24.792634166350275,120.990858475508944 24.792967207297430,120.990499995278356 24.793049176447759,120.990499995278356 24.792716134689201))"
866,"POLYGON ((120.990858475508944 24.792634166350275,120.991216954679118 24.792552197291666,120.991216954679118 24.792885237427406,120.990858475508944 24.792967207297430,120.990858475508944 24.792634166350275))"
867,"POLYGON ((121.043543515635108 24.840166489852379,121.043901838544798 24.840084269860768,121.043901838544798 24.840417151440498,121.043543515635108 24.840499372242888,121.043543515635108 24.840166489852379))"
868,"POLYGON ((121.092265635531461 24.855599041071358,121.092623813211105 24.855516658511007,121.092623813211105 24.855849412007778,121.092265635531461 24.855931795379313,121.092265635531461 24.855599041071358))"
869,"POLYGON ((81.561699334476160 28.353391955647837,81.562042108420115 28.353413207523474,81.562042108420115 28.353775718501090,81.561699334476160 28.353754466448851,81.561699334476160 28.353391955647837))"
870,"POLYGON ((81.562042108420115 28.353413207523474,81.562384880796984 28.353434458436407,81.562384880796984 28.353796969590618,81.562042108420115 28.353775718501090,81.562042108420115 28.353413207523474))"
871,"POLYGON ((81.562042108420115 28.353775718501090,81.562384880796984 28.353796969590618,81.562384880796984 28.354159479972566,81.562042108420115 28.354138228706450,81.562042108420115 28.353775718501090))"
872,"POLYGON ((81.561699334476160 28.353754466448851,81.562042108420115 28.353775718501090,81.562042108420115 28.354138228706450,81.561699334476160 28.354116976477616,81.561699334476160 28.353754466448851))"
873,"POLYGON ((121.280160887310345 24.784665989391055,121.280339693000371 24.784624644869130,121.280339693000371 24.784790817175125,121.280160887310345 24.784832161901377,121.280160887310345 24.784665989391055))"
874,"POLYGON ((121.280339693000371 24.784624644869130,121.280518498418360 24.784583300170180,121.280518498418360 24.784749472271855,121.280339693000371 24.784790817175125,121.280339693000371 24.784624644869130))"
875,"POLYGON ((121.280339693000371 24.784790817175125,121.280518498418360 24.784749472271855,121.280518498418360 24.784915644320023,121.280339693000371 24.784956989427620,121.280339693000371 24.784790817175125))"
876,"POLYGON ((121.280160887310345 24.784832161901377,121.280339693000371 24.784790817175125,121.280339693000371 24.784956989427620,121.280160887310345 24.784998334358189,121.280160887310345 24.784832161901377))"
877,"POLYGON ((121.280339693000371 24.784956989427620,121.280518498418360 24.784915644320023,121.280518498418360 24.785081816314687,121.280339693000371 24.785123161626604,121.280339693000371 24.784956989427620))"
878,"POLYGON ((121.280160887310345 24.785164506761497,121.280339693000371 24.785123161626604,121.280339693000371 24.785289333772074,121.280160887310345 24.785330679111279,121.280160887310345 24.785164506761497))"
879,"POLYGON ((121.280518498418360 24.784749472271855,121.280697303564295 24.784708127191561,121.280697303564295 24.784874299035401,121.280518498418360 24.784915644320023,121.280518498418360 24.784749472271855))"
880,"POLYGON ((121.280518498418360 24.784583300170180,121.280697303564295 24.784541955294209,121.280697303564295 24.784708127191561,121.280518498418360 24.784749472271855,121.280518498418360 24.784583300170180))"
881,"POLYGON ((121.280697303564295 24.784541955294209,121.280876108438235 24.784500610241217,121.280876108438235 24.784666781934234,121.280697303564295 24.784708127191561,121.280697303564295 24.784541955294209))"
882,"POLYGON ((121.043722677223158 24.839958938870705,121.043901838544798 24.839917828987716,121.043901838544798 24.840084269860768,121.043722677223158 24.840125379946446,121.043722677223158 24.839958938870705))"
883,"POLYGON ((121.043543515635108 24.840000048573941,121.043722677223158 24.839958938870705,121.043722677223158 24.840125379946446,121.043543515635108 24.840166489852379,121.043543515635108 24.840000048573941))"
884,"POLYGON ((121.043543515635108 24.839833607240053,121.043722677223158 24.839792497739520,121.043722677223158 24.839958938870705,121.043543515635108 24.840000048573941,121.043543515635108 24.839833607240053))"
885,"POLYGON ((121.092623813211105 24.855683035287257,121.092802901649605 24.855641843535189,121.092802901649605 24.855808220052914,121.092623813211105 24.855849412007778,121.092623813211105 24.855683035287257))"
886,"POLYGON ((121.092802901649605 24.855475466961742,121.092981989820530 24.855434275233090,121.092981989820530 24.855600651603734,121.092802901649605 24.855641843535189,121.092802901649605 24.855475466961742))"
887,"POLYGON ((81.558785692686044 28.360823808908595,81.558957086513317 28.360834440913127,81.558957086513317 28.361015687591369,81.558785692686044 28.361005055542687,81.558785692686044 28.360823808908595))"
888,"POLYGON ((6.813199622293782 47.659483957898630,6.813236183059126 47.659636302702019,6.813053463870687 47.659647170926590,6.813016904067283 47.659494826012491,6.813199622293782 47.659483957898630))"
889,"POLYGON ((8.703079733388067 50.115806367370986,8.703128938965056 50.115964533158312,8.702926511481532 50.115979780115936,8.702877307013598 50.115821614172724,8.703079733388067 50.115806367370986))"
890,"POLYGON ((8.702877307013598 50.115821614172724,8.702926511481532 50.115979780115936,8.702724084436555 50.115995026678917,8.702674881077678 50.115836860579826,8.702877307013598 50.115821614172724))"
891,"POLYGON ((121.092892445768513 24.855704435807013,121.092981989820530 24.855683839768162,121.092981989820530 24.855767027918663,121.092892445768513 24.855787624008212,121.092892445768513 24.855704435807013))"
892,"POLYGON ((121.092802901649605 24.855641843535189,121.092892445768513 24.855621247591888,121.092892445768513 24.855704435807013,121.092802901649605 24.855725031801018,121.092802901649605 24.855641843535189))"
893,"POLYGON ((121.092802901649605 24.855725031801018,121.092892445768513 24.855704435807013,121.092892445768513 24.855787624008212,121.092802901649605 24.855808220052914,121.092802901649605 24.855725031801018))"
