ID,WKT
1411,"POLYGON ((8.571555067351209 47.381624730322869,8.571737394537470 47.382227456290934,8.570993252783735 47.382283342746845,8.570810940950800 47.381680614517059,8.571555067351209 47.381624730322869))"
1412,"POLYGON ((8.950550567257228 46.002783891378783,8.950642838842825 46.003076636292882,8.950283754941411 46.003104896511331,8.950191486936353 46.002812151029424,8.950550567257228 46.002783891378783))"
1413,"POLYGON ((9.641824391606198 46.753058692593271,9.641925307758910 46.753355142387043,9.641554640297644 46.753386569182766,9.641453727876884 46.753090118757285,9.641824391606198 46.753058692593271))"
1414,"POLYGON ((9.641453727876884 46.753090118757285,9.641554640297644 46.753386569182766,9.641183974352026 46.753417994616584,9.641083065663226 46.753121543559438,9.641453727876884 46.753090118757285))"
1415,"POLYGON ((9.531604640004550 46.847821658603330,9.531704634543443 46.848118800542963,9.531333488052120 46.848149894991543,9.531233497262088 46.847852752426363,9.531604640004550 46.847821658603330))"
1416,"POLYGON ((9.531975784278522 46.847790563416403,9.532075782566274 46.848087704730467,9.531704634543443 46.848118800542963,9.531604640004550 46.847821658603330,9.531975784278522 46.847790563416403))"
1417,"POLYGON ((9.529377806523959 46.848008201083815,9.529477778569673 46.848305346776300,9.529106641268323 46.848336433041723,9.529006672971478 46.848039286723854,9.529377806523959 46.848008201083815))"
1418,"POLYGON ((9.529748941608217 46.847977114079981,9.529848917402795 46.848274259147054,9.529477778569673 46.848305346776300,9.529377806523959 46.848008201083815,9.529748941608217 46.847977114079981))"
1419,"POLYGON ((9.529648967499252 46.847679970648251,9.529748941608217 46.847977114079981,9.529377806523959 46.848008201083815,9.529277836163804 46.847711057026693,9.529648967499252 46.847679970648251))"
1420,"POLYGON ((9.533860439938948 46.848854734086828,9.533960459967329 46.849151879439084,9.533589290822899 46.849182983210191,9.533489274543605 46.848885837232210,9.533860439938948 46.848854734086828))"
1421,"POLYGON ((9.533760421596927 46.848557590369737,9.533860439938948 46.848854734086828,9.533489274543605 46.848885837232210,9.533389259950614 46.848588692889400,9.533760421596927 46.848557590369737))"
1422,"POLYGON ((9.533289247043887 46.848291550181784,9.533389259950614 46.848588692889400,9.533018099835633 46.848619794045050,9.532918090677876 46.848322650711765,9.533289247043887 46.848291550181784))"
1423,"POLYGON ((8.567241528066903 46.617787648770609,8.567331117608591 46.618084514441904,8.566967458425161 46.618111863271551,8.566877872572258 46.617814997048569,8.567241528066903 46.617787648770609))"
1424,"POLYGON ((8.567331117608591 46.618084514441904,8.567420708659544 46.618381381789213,8.567057045787271 46.618408731170547,8.566967458425161 46.618111863271551,8.567331117608591 46.618084514441904))"
1425,"POLYGON ((6.625939460142501 46.518396030539165,6.626008816565895 46.518694140888286,6.625657022254692 46.518714544551763,6.625587669447742 46.518416433788680,6.625939460142501 46.518396030539165))"
1426,"POLYGON ((6.625870104894049 46.518097921927286,6.625939460142501 46.518396030539165,6.625587669447742 46.518416433788680,6.625518317815676 46.518118324762831,6.625870104894049 46.518097921927286))"
1427,"POLYGON ((6.625518317815676 46.518118324762831,6.625587669447742 46.518416433788680,6.625235880579989 46.518436835838450,6.625166532564299 46.518138726398654,6.625518317815676 46.518118324762831))"
1428,"POLYGON ((6.628674688090465 46.520956619167244,6.628744076791644 46.521254742666265,6.628392238967972 46.521275157256099,6.628322853883819 46.520977033342881,6.628674688090465 46.520956619167244))"
1429,"POLYGON ((6.628322853883819 46.520977033342881,6.628392238967972 46.521275157256099,6.628040402971176 46.521295570645847,6.627971021504042 46.520997446318468,6.628322853883819 46.520977033342881))"
1430,"POLYGON ((6.635072867881138 46.522398119335051,6.635142325132987 46.522696246210643,6.634790434553541 46.522716683692167,6.634720980919215 46.522418556401924,6.635072867881138 46.522398119335051))"
1431,"POLYGON ((6.635424756669341 46.522377681067681,6.635494217538723 46.522675807528600,6.635142325132987 46.522696246210643,6.635072867881138 46.522398119335051,6.635424756669341 46.522377681067681))"
1432,"POLYGON ((6.634230199279786 46.521842742069332,6.634299646943409 46.522140866300354,6.633947767251606 46.522161300551680,6.633878323205373 46.521863175906063,6.634230199279786 46.521842742069332))"
1433,"POLYGON ((6.634299646943409 46.522140866300354,6.634369095783610 46.522438992268306,6.634017212474361 46.522459426934233,6.633947767251606 46.522161300551680,6.634299646943409 46.522140866300354))"
1434,"POLYGON ((6.633526448957330 46.521883608542396,6.633595889386184 46.522181733602579,6.633244013347175 46.522202165453074,6.633174576535695 46.521904039978352,6.633526448957330 46.521883608542396))"
1435,"POLYGON ((6.663332255956474 46.505949608658803,6.663401980931806 46.506247613038276,6.663050103353734 46.506268138220548,6.662980381993767 46.505970133424697,6.663332255956474 46.505949608658803))"
1436,"POLYGON ((6.663614404331890 46.505631080465520,6.663684131741866 46.505929082692077,6.663332255956474 46.505949608658803,6.663262532161813 46.505651606015860,6.663614404331890 46.505631080465520))"
1437,"POLYGON ((6.663262532161813 46.505651606015860,6.663332255956474 46.505949608658803,6.662980381993767 46.505970133424697,6.662910661814415 46.505672130365397,6.663262532161813 46.505651606015860))"
1438,"POLYGON ((6.241118069969626 46.382003617413261,6.241183236901930 46.382301213439519,6.240835167570825 46.382320223547360,6.240770004215193 46.382022627135235,6.241118069969626 46.382003617413261))"
1439,"POLYGON ((6.241052904139141 46.381706023137376,6.241118069969626 46.382003617413261,6.240770004215193 46.382022627135235,6.240704841961318 46.381725032473483,6.241052904139141 46.381706023137376))"
1440,"POLYGON ((6.030862418392480 46.216235510343132,6.030925177995731 46.216532260852667,6.030580131339658 46.216550470981147,6.030517375273871 46.216253720102024,6.030862418392480 46.216235510343132))"
1441,"POLYGON ((6.137231245566679 46.221975575726127,6.137295111269519 46.222272280701695,6.136949369278442 46.222290851656957,6.136885507118246 46.221994146304581,6.137231245566679 46.221975575726127))"
1442,"POLYGON ((7.117132990392871 46.927978642583774,7.117208110767098 46.928278777688590,7.116849042198266 46.928301143293034,7.116773925535630 46.928001007734323,7.117132990392871 46.927978642583774))"
1443,"POLYGON ((7.116773925535630 46.928001007734323,7.116849042198266 46.928301143293034,7.116489975427497 46.928323507644251,7.116414862476446 46.928023371631667,7.116773925535630 46.928001007734323))"
1444,"POLYGON ((7.116698810155849 46.927700873888803,7.116773925535630 46.928001007734323,7.116414862476446 46.928023371631667,7.116339750808188 46.927723237332266,7.116698810155849 46.927700873888803))"
1445,"POLYGON ((7.116982753493128 46.927378377513669,7.117057871301558 46.927678509192134,7.116698810155849 46.927700873888803,7.116623696058891 46.927400741756458,7.116982753493128 46.927378377513669))"
1446,"POLYGON ((7.118569267801646 46.927889169449003,7.118644403022311 46.928189302737962,7.118285327261603 46.928211673355570,7.118210195752557 46.927911539612609,7.118569267801646 46.927889169449003))"
1447,"POLYGON ((7.118644403022311 46.928189302737962,7.118719539526169 46.928489437740055,7.118360460053780 46.928511808811663,7.118285327261603 46.928211673355570,7.118644403022311 46.928189302737962))"
1448,"POLYGON ((7.240023942352281 47.134692168274633,7.240100695786344 47.134993414048374,7.239738659361967 47.135016346279983,7.239661909683853 47.134715100040623,7.240023942352281 47.134692168274633))"
1449,"POLYGON ((7.240100695786344 47.134993414048374,7.240177450537205 47.135294661525961,7.239815410356817 47.135317594223203,7.239738659361967 47.135016346279983,7.240100695786344 47.134993414048374))"
1450,"POLYGON ((7.240462734005944 47.134970480542634,7.240539492512822 47.135271727554567,7.240177450537205 47.135294661525961,7.240100695786344 47.134993414048374,7.240462734005944 47.134970480542634))"
1451,"POLYGON ((7.256506645205119 47.141606311616691,7.256583583193841 47.141907583031283,7.256221377308038 47.141930578377242,7.256144443077128 47.141629306495773,7.256506645205119 47.141606311616691))"
1452,"POLYGON ((7.449526828314345 46.934226979725054,7.449605427141252 46.934526847622237,7.449244413958335 46.934550395896686,7.449165818854148 46.934250527522067,7.449526828314345 46.934226979725054))"
1453,"POLYGON ((7.449605427141252 46.934526847622237,7.449684027308960 46.934826717222691,7.449323010403265 46.934850265974582,7.449244413958335 46.934550395896686,7.449605427141252 46.934526847622237))"
1454,"POLYGON ((7.169856891325265 46.804423381185096,7.169932355677275 46.804722734615432,7.169574336525794 46.804745208113907,7.169498875862973 46.804445854227779,7.169856891325265 46.804423381185096))"
1455,"POLYGON ((7.169498875862973 46.804445854227779,7.169574336525794 46.804745208113907,7.169216319161030 46.804767680365117,7.169140862187392 46.804468326023226,7.169498875862973 46.804445854227779))"
1456,"POLYGON ((7.169423416484768 46.804146502056625,7.169498875862973 46.804445854227779,7.169140862187392 46.804468326023226,7.169065406498309 46.804168973396315,7.169423416484768 46.804146502056625))"
1457,"POLYGON ((7.162640497098013 46.806092515460463,7.162715889112368 46.806391885317666,7.162357892732966 46.806414334448206,7.162282504407904 46.806114964135695,7.162640497098013 46.806092515460463))"
1458,"POLYGON ((7.165278246082415 46.805014792813580,7.165353663759394 46.805314153882300,7.164995664148956 46.805336611623083,7.164920250161140 46.805037250098891,7.165278246082415 46.805014792813580))"
1459,"POLYGON ((7.165787087807166 46.805591057222678,7.165862511741374 46.805890421266000,7.165504502965240 46.805912881164900,7.165429082720324 46.805613516666064,7.165787087807166 46.805591057222678))"
1460,"POLYGON ((7.165429082720324 46.805613516666064,7.165504502965240 46.805912881164900,7.165146495976293 46.805935339816671,7.165071079420663 46.805635974862341,7.165429082720324 46.805613516666064))"
1461,"POLYGON ((7.166220522304653 46.805867960119933,7.166295951212296 46.806167325422734,7.165937936959659 46.806189787024351,7.165862511741374 46.805890421266000,7.166220522304653 46.805867960119933))"
1462,"POLYGON ((7.166503103342232 46.805546134594493,7.166578534655041 46.805845497726700,7.166220522304653 46.805867960119933,7.166145094681148 46.805568596532169,7.166503103342232 46.805546134594493))"
1463,"POLYGON ((7.166069668341747 46.805269234659434,7.166145094681148 46.805568596532169,7.165787087807166 46.805591057222678,7.165711665157003 46.805291694894414,7.166069668341747 46.805269234659434))"
1464,"POLYGON ((7.165994243286420 46.804969874501744,7.166069668341747 46.805269234659434,7.165711665157003 46.805291694894414,7.165636243790854 46.804992334281209,7.165994243286420 46.804969874501744))"
1465,"POLYGON ((7.166427673313585 46.805246773177323,7.166503103342232 46.805546134594493,7.166145094681148 46.805568596532169,7.166069668341747 46.805269234659434,7.166427673313585 46.805246773177323))"
1466,"POLYGON ((6.909776960766718 46.433943959457991,6.909849123962475 46.434241321180060,6.909496597898153 46.434262654780206,6.909424438312343 46.433965292625814,6.909776960766718 46.433943959457991))"
1467,"POLYGON ((7.360539259380527 46.234072716814140,7.360615739702072 46.234368469636969,7.360262793418899 46.234391244445568,7.360186316683587 46.234095491162201,7.360539259380527 46.234072716814140))"
1468,"POLYGON ((7.360815721193371 46.233754190610000,7.360892203817908 46.234049941248806,7.360539259380527 46.234072716814140,7.360462780342170 46.233776965714782,7.360815721193371 46.233754190610000))"
1469,"POLYGON ((7.673169627544224 46.530521116704293,7.673249838188935 46.530818365457769,7.672891966723406 46.530842438475887,7.672811759729743 46.530545189235511,7.673169627544224 46.530521116704293))"
1470,"POLYGON ((8.038242712571481 46.754780734846349,8.038327104512062 46.755078965536605,8.037964799435327 46.755104499871450,8.037880411198133 46.754806268664872,8.038242712571481 46.754780734846349))"
1471,"POLYGON ((8.038605015638442 46.754755199740927,8.038689411282414 46.755053429914831,8.038327104512062 46.755078965536605,8.038242712571481 46.754780734846349,8.038605015638442 46.754755199740927))"
1472,"POLYGON ((8.038689411282414 46.755053429914831,8.038773808356282 46.755351661778576,8.038411497882478 46.755377197916715,8.038327104512062 46.755078965536605,8.038689411282414 46.755053429914831))"
1473,"POLYGON ((7.708696015939366 46.579602057575073,7.708776680517256 46.579899566530081,7.708418082484950 46.579923799206874,7.708337421568427 46.579626289761691,7.708696015939366 46.579602057575073))"
1474,"POLYGON ((7.708418082484950 46.579923799206874,7.708498744764232 46.580221310356805,7.708140144791201 46.580245542265374,7.708059486173339 46.579948030625275,7.708418082484950 46.579923799206874))"
1475,"POLYGON ((7.708776680517256 46.579899566530081,7.708857346457967 46.580197077189816,7.708498744764232 46.580221310356805,7.708418082484950 46.579923799206874,7.708776680517256 46.579899566530081))"
1476,"POLYGON ((7.680408347457719 46.685836957866044,7.680488908468909 46.686135129382826,7.680129316574151 46.686159333845985,7.680048759243940 46.685861161839327,7.680408347457719 46.685836957866044))"
1477,"POLYGON ((7.680048759243940 46.685861161839327,7.680129316574151 46.686159333845985,7.679769726407805 46.686183537044663,7.679689172758569 46.685885364548163,7.680048759243940 46.685861161839327))"
1478,"POLYGON ((7.668979078924108 46.730342204312805,7.669059600670283 46.730640652337335,7.668699588835088 46.730664846326071,7.668619070778156 46.730366397811771,7.668979078924108 46.730342204312805))"
1479,"POLYGON ((7.668619070778156 46.730366397811771,7.668699588835088 46.730664846326071,7.668339578731505 46.730689039047768,7.668259064363814 46.730390590043719,7.668619070778156 46.730366397811771))"
1480,"POLYGON ((7.669059600670283 46.730640652337335,7.669140123782062 46.730939102063950,7.668780108257563 46.730963296542470,7.668699588835088 46.730664846326071,7.669059600670283 46.730640652337335))"
1481,"POLYGON ((7.629760628126033 46.757589476723275,7.629840791483365 46.757888124689885,7.629480700898124 46.757912197340339,7.629400541234229 46.757613548886283,7.629760628126033 46.757589476723275))"
